,message_id,dt,text,sender_id,source
36,22034,2022-04-18 15:33:13,"Покупка долл 86 продажа 90,5
(От 5.000 у.е.)
Покупка евро 92 продажа 100
(От 5.000 у.е.)
(Сделки строго в операционной кассе) без выездов, офисов и прочего.
Москва, центр
Курс действует в течение часа
Пишите/звоните",5203099291,obmenvmsk
37,22032,2022-04-18 15:28:33,Продам доллары по 89 спб,1334959170,obmenvmsk
38,22031,2022-04-18 15:27:50,Куплю 100 тыс$ по 88₽ дороже не предлагать видное,5287079571,obmenvmsk
39,22030,2022-04-18 15:27:11,"Продам 6 тыс по 89,5 руб Москва таганская",543824823,obmenvmsk
40,22029,2022-04-18 15:26:53,Куплю наличную гривну Мск и область,5347037089,obmenvmsk
41,22028,2022-04-18 15:26:42,"ПРОДАМ 10тыс 💵 ПО 89!
БЛИЖАЙШЕЕ ВРЕМЯ!",1889594977,obmenvmsk
42,22027,2022-04-18 15:26:36,,5347037089,obmenvmsk
43,22026,2022-04-18 15:25:37,В сбере навалом,1093707429,obmenvmsk
44,22025,2022-04-18 15:25:22,"Продам от 10.000$ по 90₽, без торга. Москва метро крылатское",781885748,obmenvmsk
45,22024,2022-04-18 15:24:11,Куплю 5000$ по 87 сегодня,1019332371,obmenvmsk
46,22023,2022-04-18 15:23:47,,1019332371,obmenvmsk
47,22022,2022-04-18 15:21:36,3% любой обьём,2102598042,obmenvmsk
48,22021,2022-04-18 15:20:36,"Куплю USDT от 10к за наличные $, предлагайте варианты буду рад сотрудничать, на постоянной основе",2131209526,obmenvmsk
49,22020,2022-04-18 15:18:28,Продам 1500 свои - не перекуп и не перепродажа . По 88 р,211708951,obmenvmsk
50,22019,2022-04-18 15:15:27,"Отдам доллар по 91
Москва
ЮЗАО Румянцево-Саларьво
Выше 1900$ по 90 руб",5115593694,obmenvmsk
51,22018,2022-04-18 15:10:14,Продам до 3400$ по 90  Москва приеду к вам,5309686315,obmenvmsk
52,22017,2022-04-18 15:08:14,Отдам до 500 € по 100 и $ по 90 Москва север,5162591774,obmenvmsk
53,22014,2022-04-18 15:02:27,"Продам 6000$ по 91,и 1000€ по 99,Москва Юго запад",578982915,obmenvmsk
54,22013,2022-04-18 14:59:53,Продам 2000€ по 97 руб Москва,1589609670,obmenvmsk
55,22012,2022-04-18 14:57:09,"🟩Куплю 🟩
 💵$ - 87₽
 💶€ - 95₽
🟥Продам 🟥
 💵$ - 91₽
 💶€ - 101₽

⚡️🍅 Фудсити - сегодня! 100к$ по 90.5₽ 

✅Москве и МО. 
📳Приемлем торг!

🔥Мы проводим все сделки быстро и анонимно, при личной встрече в офисе! Главное, провести проверку банкнот на подлинность и ветхость, вы можете у нас! 
🤝Фиксируем курс на час!",5225635043,obmenvmsk
56,22011,2022-04-18 14:57:06,"Банк авангард 78 покупка, 95 продажа )))",281385647,obmenvmsk
57,22010,2022-04-18 14:56:38,"Покупаю  гривну
Наличную
Безналичную
Курс от суммы 
Мск и область 
Вопросы л/с",5171312395,obmenvmsk
58,22009,2022-04-18 14:56:11,"Отдам доллар по 91
Москва
ЮЗАО Румянцево-Саларьво
Больше 1900$ по 90 руб",5115593694,obmenvmsk
59,22008,2022-04-18 14:52:58,"💵💵💵💵💵💵
Куплю и продам 💲
Москва , писать от 5000💲

Проверка в любом банке✔️

Пишите в личку, договоримся о курсе ‼️",160611403,obmenvmsk
60,22006,2022-04-18 14:51:18,,301475225,obmenvmsk
61,22005,2022-04-18 14:48:32,Тебе может еще стрим из кассы запилить?))),574284306,obmenvmsk
62,22004,2022-04-18 14:45:59,,409574822,obmenvmsk
63,22003,2022-04-18 14:45:53,Вступайте пожалуйста в нашу группу. Обмен Валюты :https://t.me/a7337z,5194408198,obmenvmsk
64,22002,2022-04-18 14:44:48,Продам 2500$по 90 Смоленск,979606430,obmenvmsk
65,22001,2022-04-18 14:43:30,,1189160425,obmenvmsk
66,21999,2022-04-18 14:40:08,"Продам до 3400$ по 90,75 Москва приеду к вам",5309686315,obmenvmsk
67,21997,2022-04-18 14:34:51,"Продам до 15000$ по 89р 
Проверка в банке",736440007,obmenvmsk
68,21996,2022-04-18 14:34:26,"Продам 
$5000. Курс 91₽
€5000. Курс 101₽
USDT (Tether) за рубли - 94₽
USDT (Tether) за $ - 4% комиссия до $5000, если больше, то индивидуально.
 Можно анонимно! 

Москва. Центр. Киевская 
Новые купюры 💵💵💵
Встреча в банке для проверки купюр",1237515625,obmenvmsk
69,21993,2022-04-18 14:31:47,"Куплю от 5000 $ по 87, € по 95 Зеленоград М.О.",5180046433,obmenvmsk
70,21992,2022-04-18 14:31:33,Денежные переводы Украина Россия,5157187770,obmenvmsk
71,21991,2022-04-18 14:31:24,Продам 1500 по 88,211708951,obmenvmsk
72,21990,2022-04-18 14:31:00,Продам 2500$ по 90р.,483982022,obmenvmsk
73,21989,2022-04-18 14:30:27,"наличные конечно, доллары там же по 88 ... Фото прикрепить в чате нельзя, к сожалению.  Но могу сказать адрес отделения в Люберцах на Побратимов 7. Так что пора чатик закрывать ))) П.С. чат почему то позволяет высылать одно сообщение за 15 минут ((",30034986,obmenvmsk
74,21987,2022-04-18 14:27:56,"ОБМЕНЯЮ
Мои 100т гривен нал на 
Вашу гривну безнал с карт
Также куплю гривну наличную и безналичную 
Москва  и область",412261709,obmenvmsk
75,21986,2022-04-18 14:27:17,,290746979,obmenvmsk
76,21985,2022-04-18 14:27:12,"У них в принципе,в кассах таких сумм с утра не было.",2096552035,obmenvmsk
77,21984,2022-04-18 14:26:17,"Продам 1000$ по 90, Москва, ЗАО",273044768,obmenvmsk
78,21983,2022-04-18 14:23:46,,720563816,obmenvmsk
79,21982,2022-04-18 14:22:43,"Чат не позволяет слать фото, к слову",127592240,obmenvmsk
80,21981,2022-04-18 14:21:22,Да фото в студию.,198436085,obmenvmsk
81,21980,2022-04-18 14:20:46,"Щас разговаривал со своим менеджером в сбере, без проблем по их курсу можно купить, но не более 10000",538042523,obmenvmsk
82,21979,2022-04-18 14:19:22,,273044768,obmenvmsk
83,21978,2022-04-18 14:17:54,Фото расходника- приходника ?,226128095,obmenvmsk
84,21977,2022-04-18 14:17:42,"Нет, конечно. Сейчас под тему ""меняйте в банке дешево"" еще % сбреют, а потом увидим значительный рост осознания))",931552215,obmenvmsk
85,21976,2022-04-18 14:17:41,"💵💵💵💵💵💵
Куплю и продам 💲
Москва , писать от 5000💲

Проверка в любом банке✔️

Пишите в личку, договоримся о курсе ‼️",160611403,obmenvmsk
86,21975,2022-04-18 14:16:16,,893670175,obmenvmsk
87,21974,2022-04-18 14:14:08,наличные евро?,142140035,obmenvmsk
88,21973,2022-04-18 14:13:51,только что в Сбере купил 1000 евро по 93 ))) Поздравляю продающих по 100 ))),30034986,obmenvmsk
89,21972,2022-04-18 14:13:18,В альфе наличные доллары не продают,454105056,obmenvmsk
90,21971,2022-04-18 14:12:54,"Привет, за сколько купите USD в тинькове?",5084478529,obmenvmsk
91,21970,2022-04-18 14:11:05,"В Альфа банке есть доллары, за 84 рубля продают, все ок",300397186,obmenvmsk
92,21969,2022-04-18 14:09:15,"Продам 500 евро по 110  руб. Москва, красная ветка север",818774720,obmenvmsk
93,21967,2022-04-18 14:05:40,"Продам 1000 евро по 95, купюры по 50. Москва Ясенево, теплый стан.",659708545,obmenvmsk
94,21965,2022-04-18 14:04:38,,1748502672,obmenvmsk
95,21964,2022-04-18 14:04:29,Чё посоны говорят? Какие курсы,254538317,obmenvmsk
96,21963,2022-04-18 14:04:02,Долларов то нет оказывается в банках !,109901229,obmenvmsk
97,21961,2022-04-18 14:00:18,,1675371402,obmenvmsk
98,21960,2022-04-18 13:57:49,"Продам евро €€ 80000
              от. 5000
Курс 98,5
Любые проверки в банках 
Москва Митино Химки",5283685574,obmenvmsk
99,21959,2022-04-18 13:56:41,КУПЛЮ/ПРОДАМ USDT/ DOGECOIN/ETHEREUM /BITCOIN,1612279262,obmenvmsk
100,21958,2022-04-18 13:54:06,,5254013670,obmenvmsk
101,21957,2022-04-18 13:54:05,,5287079571,obmenvmsk
102,21956,2022-04-18 13:51:45,,2050412615,obmenvmsk
103,21955,2022-04-18 13:49:37,"💵💵💵💵💵💵
Куплю и продам 💲
Москва , писать от 5000💲

Проверка в любом банке✔️

Пишите в личку, договоримся о курсе ‼️",160611403,obmenvmsk
104,21954,2022-04-18 13:48:58,"Продам 6000$ по 91,и 1000€ по 100,Москва Юго запад",578982915,obmenvmsk
105,21953,2022-04-18 13:48:38,Лучше быть трижды пиздаболом(в чем только твое мнение дешевки тире всего за 15 рублей)чем продажной лярвой.😂😂😂,5190941399,obmenvmsk
106,21952,2022-04-18 13:46:00,Отдам до 500 € по 100 и $ по 90 Москва север,5162591774,obmenvmsk
107,21950,2022-04-18 13:45:06,Щас спред нормализуется до пары рублей и лавочку можно будет закрывать - одни торгаши гривной останутся 😂,1093707429,obmenvmsk
108,21949,2022-04-18 13:37:40,В Сбере продают. Но не везде есть,381683271,obmenvmsk
109,21948,2022-04-18 13:36:47,Продам до 3400$ по 91 Москва приеду к вам,5309686315,obmenvmsk
110,21947,2022-04-18 13:35:13,"Продам 1000 евро по 95, Москва Ясенево, теплый стан",659708545,obmenvmsk
111,21946,2022-04-18 13:34:22,Как же ты долбаеб и пизабол 😂,132984298,obmenvmsk
112,21945,2022-04-18 13:33:56,,1220606581,obmenvmsk
113,21944,2022-04-18 13:33:34,"Дешевка.15 рублей зарабаботала.И тебя еще не удовлетворили?😂😂😂🤣На тебе волосатую конфетку,заработала💩",5190941399,obmenvmsk
114,21943,2022-04-18 13:33:10,Продам 2500$ по 91р. Москва,483982022,obmenvmsk
115,21942,2022-04-18 13:33:03,"В сбере на дмитровском шоссе 98 по 87,32 выдают",378646096,obmenvmsk
116,21941,2022-04-18 13:31:22,"Продам 100тыс долларов по 89.8р, Москва, ФудСити, вопросы в л.с.",822105900,obmenvmsk
117,21940,2022-04-18 13:29:30,"Куплю 250 $ 
Москва 
М Румянцево",1012252520,obmenvmsk
118,21939,2022-04-18 13:20:13,,199264532,obmenvmsk
119,21937,2022-04-18 13:15:55,Пиздабол смоленский. Покажи где я про сбер писал. Балаболка недоразвитая. Так и нет пруфа балабол. Я чет неудивлен.,132984298,obmenvmsk
120,21936,2022-04-18 13:15:40,"💵💵💵💵💵💵
Куплю и продам 💲
Москва , писать от 5000💲

Проверка в любом банке✔️

Пишите в личку, договоримся о курсе ‼️",160611403,obmenvmsk
121,21935,2022-04-18 13:10:10,"Покупка долл 88 продажа 91
(От 5.000 у.е.)
Покупка евро 94 продажа 101
(От 5.000 у.е.)
(Сделки строго в операционной кассе) без выездов, офисов и прочего.
Москва, центр
Курс действует в течение часа
Пишите/звоните",5203099291,obmenvmsk
122,21934,2022-04-18 13:04:14,"Приму евро в Германии. Отдам рубли, евро в Калининграде или Москве.",1040106069,obmenvmsk
123,21933,2022-04-18 13:03:30,"Бот 15 рублевый 100%.С утра он покупал баксы в Сбербанке,в котором еще не продают и когда продавать будут неизвестно.Не слушайте этого болтуна.Оно за 15 руб не то еще напишет.😂",5190941399,obmenvmsk
124,21932,2022-04-18 12:56:52,,135337687,obmenvmsk
125,21931,2022-04-18 12:54:28,"Москва. Куплю ваши доллары или USDT
Курс  $ = 89₽

Желательно только Новые купюры 💵
Встреча в Москва-сити в банке для проверки купюр.

Так же могу помочь с переводами денег в/из европу/сша",1459181758,obmenvmsk
126,21930,2022-04-18 12:54:04,"Причем тут сбер? На рбк курсы выкладывают сами обменники. Как еще заявить о своем предложении? Крупных банков типо сбера или альфы там нет. В любом случае в ближайшие дни все немного стабилизируется. Дефолт в мае похрен, ибо он технический. Деньги они могут забрать с замороженных счетов (что и сделают в итоге), ибо держателям бондов тоже как то уперлось без денег остаться. Если будут пробовать национализировать и отжать что то - в рф импортного имущетсва в разы больше. Считац себе в колено выстрелить. Короче нормально все будет. Я честно надеюсь на символизм одного человека, который закончит СВО до 9 мая, что бы объявить о победе над фашизмом второй раз в этот день. Главное что б год этот был…",132984298,obmenvmsk
127,21929,2022-04-18 12:53:49,,5275863599,obmenvmsk
128,21928,2022-04-18 12:50:12,Продам 300$ 88 руб СПб.,568872745,obmenvmsk
129,21927,2022-04-18 12:48:48,Продам 1200$ по 90 Москва,576277341,obmenvmsk
130,21926,2022-04-18 12:48:35,"Трындежь чистой воды. Тупоголовые операционистки горячей линии сбера сами ни хрена не знают, а рбк, типа прошареные, и возобладали информацией 🤣🤣🤣",226128095,obmenvmsk
131,21925,2022-04-18 12:48:28,Кто знает когда банки начнут продажу налички валюты.,5190941399,obmenvmsk
132,21924,2022-04-18 12:47:55,"Куплю от 1000$ по 83,5. Москва юг (Мичуринский-Вернадского-Калужская)",1093707429,obmenvmsk
133,21923,2022-04-18 12:46:39,"Продам до 3400$ по 91,5 Москва приеду к вам",5309686315,obmenvmsk
134,21922,2022-04-18 12:46:19,КУПЛЮ/ПРОДАМ USDT/ DOGECOIN/ETHEREUM /BITCOIN,1612279262,obmenvmsk
135,21921,2022-04-18 12:46:08,"Обменяю бел рубль 🇧🇾 на рос рубль 🇷🇺 по курсу 3,15-3,2 (3,15BYN за 100российских). 
Способ обмена:
1) Личная встреча Минск. Нал на нал.
2) Личная встреча Минск нал на безнал. 
3) Личная встреча Минск безнал на безнал. 
Обменяю до 100к 🇷🇺, если подъедите сами. От 100к🇷🇺 могу подъехать сам. 
Рос банки: 
Тинькофф 
Сбер",5091874619,obmenvmsk
136,21920,2022-04-18 12:45:59,,5190941399,obmenvmsk
137,21919,2022-04-18 12:43:55,"💵💵💵💵💵💵
Куплю и продам 💲
Москва , писать от 5000💲

Проверка в любом банке✔️

Пишите в личку, договоримся о курсе ‼️",160611403,obmenvmsk
138,21918,2022-04-18 12:43:26,,243864614,obmenvmsk
139,21917,2022-04-18 12:42:20,,340455,obmenvmsk
140,21916,2022-04-18 12:39:25,,942956311,obmenvmsk
141,21915,2022-04-18 12:39:21,"На 5 мая дефолт предварительно согласован.надо успеть затариться хорошенько валютой,если успею.в первый день валюты не будет.ее еще должны сдать.",725071679,obmenvmsk
142,21914,2022-04-18 12:37:04,Банки стали беспомощными просто,503823104,obmenvmsk
143,21911,2022-04-18 12:34:27,"Продам/Куплю, $ от 5000 курс договорной 
Москва ,проверка в банке 💯",1534753073,obmenvmsk
144,21910,2022-04-18 12:33:45,"🟩Куплю 🟩
 💵$ - 87₽
 💶€ - 95₽
🟥Продам 🟥
 💵$ - 91₽
 💶€ - 101₽

✅Москве и МО. 
📳Приемлем торг!

🔥Мы проводим все сделки быстро и анонимно, при личной встрече в офисе! Главное, провести проверку банкнот на подлинность и ветхость, вы можете у нас! 
🤝Фиксируем курс на час!",5225635043,obmenvmsk
145,21909,2022-04-18 12:33:33,"Продам $$ 20000 по 89
Любые проверки в банках 
Москва, Митино, Зеленоград",5283685574,obmenvmsk
146,21908,2022-04-18 12:32:43,,1738464668,obmenvmsk
147,21907,2022-04-18 12:32:14,Продам доллар по 90,997177603,obmenvmsk
148,21906,2022-04-18 12:30:59,"Просто мрази. Единая справочная сбера - не знает текущий реальный курс наличной валюты в отделении. Юлят, как проститутки, направляют на онлайн приложение и сайт, но если уточнить, то говорят, что в отделении отличается, но они его не знают ...
Это не банк, а какая-то убогонькая шаражка. 
В бкс, кстати, такая же тема.",226128095,obmenvmsk
149,21905,2022-04-18 12:29:09,С японской иеной работаете?,970531507,obmenvmsk
150,21904,2022-04-18 12:28:49,"Продам 1000 евро по 95, Москва Ясенево, теплый стан",659708545,obmenvmsk
151,21903,2022-04-18 12:27:37,"💵💵💵💵💵💵
Куплю и продам 💲
Москва , писать от 5000💲

Проверка в любом банке✔️

Пишите в личку, договоримся о курсе ‼️",160611403,obmenvmsk
152,21902,2022-04-18 12:26:57,Продам 1000€ по 98,1220799188,obmenvmsk
153,21901,2022-04-18 12:25:34,"Прием платежей от клиентов из-за рубежа.

Переводим любые суммы из РФ в любую страну мира и в РФ из любой страны мира.

Любые денежные перестановки в любых масштабах.

Наличные доллары в мск и питере в любых объемах.

Покупка / продажа крипты за наличные рубли и доллары.

Курс уточняйте в лс.",418325508,obmenvmsk
154,21900,2022-04-18 12:25:01,Куплю гривну в любом количестве,5218727761,obmenvmsk
155,21899,2022-04-18 12:23:55,"Продам 
50к$ 
100к€
Москва. Безопасно. С проверкой в банке.
Пишите в л.с./Звоните",1017828385,obmenvmsk
156,21898,2022-04-18 12:23:51,,970531507,obmenvmsk
157,21897,2022-04-18 12:23:45,,90028235,obmenvmsk
158,21896,2022-04-18 12:22:37,,1971791652,obmenvmsk
159,21895,2022-04-18 12:21:09,На текущий момент продажа $ в банках в среднем 89₽. Источник cash.rbc.ru,198971151,obmenvmsk
160,21894,2022-04-18 12:14:09,,1014712994,obmenvmsk
161,21893,2022-04-18 12:13:54,,746378241,obmenvmsk
162,21892,2022-04-18 12:13:51,,208754325,obmenvmsk
163,21891,2022-04-18 12:13:48,А почем есть?,5023509528,obmenvmsk
164,21889,2022-04-18 12:12:31,,538542769,obmenvmsk
165,21888,2022-04-18 12:10:36,"Куплю  до 3400$ по 87,5 Москва приеду к вам",5347834892,obmenvmsk
166,21884,2022-04-18 12:08:56,,8588039,obmenvmsk
167,21882,2022-04-18 12:08:14,Продам 30к$ Курс 90 Москва,1414683716,obmenvmsk
168,21879,2022-04-18 12:05:51,"Продам 2000$ по 100 наличные, Москва, рубли на карту.",350510166,obmenvmsk
169,21878,2022-04-18 12:05:10,Если много надо то в Луганск сгоняй намного дешевле чем в сбере,1994904322,obmenvmsk
170,21875,2022-04-18 12:02:30,Продам 300 € по 110 и 300 $ по 100 мск,5162591774,obmenvmsk
171,21874,2022-04-18 12:02:06,"Оно негодует и сильно обиделось.💩Стрелку забило,реально смешно.😂.Куда катиться мир.😂",5190941399,obmenvmsk
172,21873,2022-04-18 11:59:59,Продам 800$ по 91р. м.Саларьево.,877413737,obmenvmsk
173,21872,2022-04-18 11:59:48,Да нет валюты. Будет по 95,198436085,obmenvmsk
174,21871,2022-04-18 11:59:46,"💵💵💵💵💵💵
Куплю и продам 💲
Москва , писать от 5000💲

Проверка в любом банке✔️

Пишите в личку, договоримся о курсе ‼️",160611403,obmenvmsk
175,21870,2022-04-18 11:59:22,"Приветствую, друзья! 
Куплю доллар по 88!
Москва,центр
Все прозрачно и безопасно 
Пишите в личные сообщения,опишу ход сделки с максимальной безопасностью для вас и для меня!",1889594977,obmenvmsk
176,21869,2022-04-18 11:58:23,Продам доллар по 90 м.Строгино,576277341,obmenvmsk
177,21868,2022-04-18 11:57:29,"Сберброкер под санкциями, валюту не покупает на бирже",1309165239,obmenvmsk
178,21867,2022-04-18 11:57:09,"❗️МСК❗️
Продажа $
До 10.000$ курс 91.5₽ за $
От 10.000$ курс 90.5₽ за $
Обрабатываем заявки от 2.500$

Покупка $
До 10.000$ курс 86₽ за $
От 10.000$ курс 87₽ за $
Обрабатываем заявки от 2.500$

Работаем 11 - 23

Так же оказываем услугу обмена, покупки и продажи любой криптовалюты, лучшие курсы на USDT, BTC, ETH

Сделка проходит в оборудованном офисе в центре Москвы, проверка всех купюр производится на счетной машинке, максимальная безопасность для всех сторон",5278565451,obmenvmsk
179,21866,2022-04-18 11:55:13,"Чёрная у тебя душа, как на фото. Зачем людей о обижать?))",5028318163,obmenvmsk
180,21865,2022-04-18 11:53:27,"Всем хорошего дня и настроения! 

Предложения по обмену валюты на сегодня следующие:
🇺🇸$:  buy: 87₽ / sell: 90₽
🇪🇺€:  buy: 95₽/ sell: 100₽

 ⁃ Оптовый курс от ~100к$/€ уточняйте в ЛС!🔥

- В наших центрах с помощью оборудования мы делаем проверку банкнот на подлинность и степень ветхости👨🏻‍🔧

 ⁃ Осуществляем дополнительную услугу по доставке 🚚 

❗️Курс может меняться в зависимости от ситуации на валютном рынке, поэтому всегда уточняйте его актуальность 📈📉

🕰 График работы: 
Пн-Вс 12:00-21:00.",5267257123,obmenvmsk
181,21864,2022-04-18 11:52:32,,740559139,obmenvmsk
182,21863,2022-04-18 11:51:21,Продам 2500$ по 92р. Москва,483982022,obmenvmsk
183,21862,2022-04-18 11:49:04,Нахрен он мне сдался сейчас? сами обменники по всей москве дороже 82 не берут. Вот и ориентир максимальный для покупки.,574284306,obmenvmsk
184,21861,2022-04-18 11:48:30,,137217119,obmenvmsk
185,21860,2022-04-18 11:47:05,"Еще один выср.ля.😂То собачки советуют блохастые😱Мне надо наличка,а не рубли по курсу.",5190941399,obmenvmsk
186,21859,2022-04-18 11:46:40,В Колумбусе на Пражской во всех обменниках (покупка) пусто. 😎✊,459780424,obmenvmsk
187,21858,2022-04-18 11:45:41,"На Орджоникидзе Мин банк . 
Нет там ничего",5124928923,obmenvmsk
188,21857,2022-04-18 11:45:33,"В втб сказали, купить можно, но если она есть с 9 апреля. Если нет в кассе, то лесом",791969830,obmenvmsk
189,21856,2022-04-18 11:43:39,"Мин банк по 85 на кэшрбк стоит. 
Ну заказать ничего нельзя сказали.",198436085,obmenvmsk
190,21855,2022-04-18 11:40:27,чтобы ее продавать надо чтобы она откуда то взялась у них,1459181758,obmenvmsk
191,21854,2022-04-18 11:40:21,"🟩Куплю 🟩
 💵$ - 87₽
 💶€ - 95₽
🟥Продам 🟥
 💵$ - 91₽
 💶€ - 101₽

✅Москве и МО. 
📳Приемлем торг!

🔥Мы проводим все сделки быстро и анонимно, при личной встрече в офисе! Главное, провести проверку банкнот на подлинность и ветхость, вы можете у нас! 
🤝Фиксируем курс на час!",5225635043,obmenvmsk
192,21853,2022-04-18 11:40:03,"Продам до 100тыс долларов по 90р, Москва, ФудСити!",822105900,obmenvmsk
193,21852,2022-04-18 11:39:35,Им кто нибудь скажет? Просто барыги запереживали за свой доход) А ещё они в риптелойдов верят небось https://www.cbr.ru/press/event/?id=12801,786808299,obmenvmsk
